level_0,index,Address,Area,Broker,Broker_Company,Distance,New,Price,Price/m2,Rooms,Title,url,lon,lat,Street,StreetNumber,Neigh,City,Construction_Year,Type,Zip_Region,bathroom,Modernization,Precision
0,140,"Schönholzer Straße 3, Pankow (Ortsteil), Berlin",90.0,Herr Jungnitsch,IMMETRO GmbH,0.06,0.0,465.0,5.167000000000002,3 ,3 Zimmer DG-Wohnung in Berlin-Pankow,https://www.immobilienscout24.de/expose/120222270,13.3982843,52.5708789,Schönholzer Straße,3.0, Pankow (Ortsteil), Berlin,, Dachgeschoss ,"13187 Berlin, Pankow (Ortsteil)",1.0, zuletzt 2018 ,1.0
1,14,"Wollankstraße 127, Pankow (Ortsteil), Berlin",41.3,Team Wollankstraße,Kolarski real estate & trading GmbH,0.23,0.0,167.0,4.044,1 ,Bezugsfrei: 1-Zimmer-Wohnung in einem traumhaften Altbau,https://www.immobilienscout24.de/expose/122758648,13.3933419,52.5645093,Wollankstraße,127.0, Pankow (Ortsteil), Berlin,1900.0, Etagenwohnung ,"13187 Berlin, Pankow (Ortsteil)",1.0,,1.0
2,58,"Wollankstraße 127, Pankow (Ortsteil), Berlin",62.84,Team Wollankstraße,Kolarski real estate & trading GmbH,0.23,0.0,240.0,3.819,2 ,Renovierungsbedürftig: 2-Zimmer-Wohnung in einem traumhaften Altbau,https://www.immobilienscout24.de/expose/122758652,13.3933419,52.5645093,Wollankstraße,127.0, Pankow (Ortsteil), Berlin,1900.0, Erdgeschosswohnung ,"13187 Berlin, Pankow (Ortsteil)",1.0,,1.0
3,12,"Wollankstraße 127, Pankow (Ortsteil), Berlin",41.39,Team Wollankstraße,Kolarski real estate & trading GmbH,0.23,0.0,165.0,3.986,1 ,Bezugsfrei: 1-Zimmer-Wohnung in einem traumhaften Altbau,https://www.immobilienscout24.de/expose/122782171,13.3933419,52.5645093,Wollankstraße,127.0, Pankow (Ortsteil), Berlin,1900.0, Etagenwohnung ,"13187 Berlin, Pankow (Ortsteil)",1.0,,1.0
4,216,"Pankow (Ortsteil), Berlin",133.0,von privat,,0.25,0.0,995.0,7.481,4 ,"Bezugsfreie 4 Zi-Gründerzeit in früherer Botschaft, 2 Balkone, 2. OG, Gas-Zentral,",https://www.immobilienscout24.de/expose/107643905,13.4030903,52.5660169,,,Pankow (Ortsteil), Berlin,1907.0, Etagenwohnung ,"13187 Berlin, Pankow (Ortsteil)",2.0, zuletzt 2018 ,0.0
5,213,"Pankow (Ortsteil), Berlin",138.0,Herr Marcus Korn,ALLGEMEINE IMMOBILIEN-BÖRSE GMBH,0.25,0.0,950.0,6.884,3 ,EXKLUSIVES ARCHITEKTEN-UNIKAT mit Roof-Top-Terrasse in besonderer Bauweise-vis a vis vom Schloßpark!,https://www.immobilienscout24.de/expose/119183629,13.4030903,52.5660169,,,Pankow (Ortsteil), Berlin,2019.0, Etagenwohnung ,"13187 Berlin, Pankow (Ortsteil)",,,0.0
6,150,"Pankow (Ortsteil), Berlin",81.0,Herr Marcus Korn,ALLGEMEINE IMMOBILIEN-BÖRSE GMBH,0.36,0.0,495.0,6.1110000000000015,3 ,ERSTKLASSIGE 3-ZI.-GARTEN-WOHNUNG im ARCHITEKTENHAUS mit zwei Privatgärten- vis a vis vom Park!,https://www.immobilienscout24.de/expose/116993908,13.4030903,52.5660169,,,Pankow (Ortsteil), Berlin,2020.0, Etagenwohnung ,"13187 Berlin, Pankow (Ortsteil)",,,0.0
7,190,"Pankow (Ortsteil), Berlin",118.0,Engel & Völkers Berlin Prenzlauer Berg,Engel & Völkers Berlin Mitte GmbH,0.36,1.0,690.0,5.847,3 ,NEUHelle Dachgeschosswohnung mit Weitblick!,https://www.immobilienscout24.de/expose/122938234,13.4030903,52.5660169,,,Pankow (Ortsteil), Berlin,1900.0, Dachgeschoss ,"13187 Berlin, Pankow (Ortsteil)",2.0, zuletzt 2020 ,0.0
8,141,"Neue Schönholzer Straße 15, Pankow (Ortsteil), Berlin",73.85,Frau Vanessa Wegner,EverEstate GmbH,0.41,0.0,473.135,6.407,"2,5 ","Provisionsfrei: Modernisierte 2,5-Zimmer-Wohnung mit charmanten Altbaudetails",https://www.immobilienscout24.de/expose/122259983,13.4015862,52.5690431,Neue Schönholzer Straße,15.0, Pankow (Ortsteil), Berlin,1900.0, Hochparterre ,"13187 Berlin, Pankow (Ortsteil)",1.0, zuletzt 2020 ,1.0
9,132,"Neue Schönholzer Straße 15, Pankow (Ortsteil), Berlin",63.65,Frau Vanessa Wegner,EverEstate GmbH,0.41,0.0,410.543,6.45,2 ,Provisionsfrei: 2-Zimmer-Wohnung mit ruhiger Ost-Loggia und Altbaudetails,https://www.immobilienscout24.de/expose/122260033,13.4015862,52.5690431,Neue Schönholzer Straße,15.0, Pankow (Ortsteil), Berlin,1900.0, Etagenwohnung ,"13187 Berlin, Pankow (Ortsteil)",1.0,,1.0
10,114,"Neue Schönholzer Straße 15, Pankow (Ortsteil), Berlin",57.88,Frau Vanessa Wegner,EverEstate GmbH,0.41,0.0,373.197,6.448,2 ,Provisionsfrei: Attraktive 2-Zimmer-Altbauwohnung mit Einbauküche und Süd-Balkon,https://www.immobilienscout24.de/expose/122260029,13.4015862,52.5690431,Neue Schönholzer Straße,15.0, Pankow (Ortsteil), Berlin,1900.0, Etagenwohnung ,"13187 Berlin, Pankow (Ortsteil)",1.0, zuletzt 2020 ,1.0
11,109,"Neue Schönholzer Straße 15, Pankow (Ortsteil), Berlin",60.69,Frau Vanessa Wegner,EverEstate GmbH,0.41,0.0,360.608,5.942,2 ,Frau Vanessa WegnerEverEstate GmbH,https://www.immobilienscout24.de/expose/122726974,13.4015862,52.5690431,Neue Schönholzer Straße,15.0, Pankow (Ortsteil), Berlin,1900.0, Erdgeschosswohnung ,"13187 Berlin, Pankow (Ortsteil)",1.0,,1.0
12,111,"Pankow (Ortsteil), Berlin",85.89,Herr Marijan Kosarog,IMS Immobilien Management Service,0.43,0.0,365.0,4.25,3 ,geförderte Eigentumswohnung im Florakiez - ruhige Seitenstraße - vermietet,https://www.immobilienscout24.de/expose/122523354,13.4030903,52.5660169,,,Pankow (Ortsteil), Berlin,1910.0, Hochparterre ,"13187 Berlin, Pankow (Ortsteil)",1.0, zuletzt 2002 ,0.0
13,107,"Pankow (Ortsteil), Berlin",81.71,Herr Marijan Kosarog,IMS Immobilien Management Service,0.43,0.0,355.0,4.345,3 ,vermietete und geförderte Eigentumswohnung im Florakiez - ruhige Seitenstraße,https://www.immobilienscout24.de/expose/122522163,13.4030903,52.5660169,,,Pankow (Ortsteil), Berlin,1910.0, Hochparterre ,"13187 Berlin, Pankow (Ortsteil)",1.0, zuletzt 2002 ,0.0
14,180,"Pankow (Ortsteil), Berlin",148.0,Frau Bettina Wegner,Wohllebe Immobilien,0.47,1.0,659.0,4.453,5 ,"NEUNahe Schlosspark: gepflegte, ruhige Stuckaltbau-ETW mit ruhigem Süd-Balkon",https://www.immobilienscout24.de/expose/123529062,13.4030903,52.5660169,,,Pankow (Ortsteil), Berlin,1906.0, Etagenwohnung ,"13187 Berlin, Pankow (Ortsteil)",2.0,,0.0
15,79,"Florastr. 20, Pankow (Ortsteil), Berlin",55.28,Frau Nadine Jütte,Be Part of Berlin Vermittlungs GmbH,0.52,0.0,279.0,5.047,2 ,FLORAKIEZ! RENOVIERTE UND KLASSISCH SCHÖNE  ALTBAUWOHNUNG IN GEPFLEGTEM ALTBAU! PROVISIONSFREI!,https://www.immobilienscout24.de/expose/122160119,13.400576,52.4518782,Florastr.,20.0, Pankow (Ortsteil), Berlin,1905.0, Etagenwohnung ,"13187 Berlin, Pankow (Ortsteil)",1.0,,1.0
16,203,"Pankow (Ortsteil), Berlin",123.05,Kffr Petra Hubertus reco immobilienbüro,reco Immobilienbüro petra hubertus,0.53,1.0,850.0,6.908,5 ,"NEUbezugsfrei 5 zi- townhouse mit terrasse, EBK u. mit 1 TG",https://www.immobilienscout24.de/expose/123414670,13.4030903,52.5660169,,,Pankow (Ortsteil), Berlin,2017.0, Etagenwohnung ,"13187 Berlin, Pankow (Ortsteil)",2.0,,0.0
17,167,"Wolfshagener Str. 60, Pankow (Ortsteil), Berlin",131.0,Frau Marthe Wiesner,ITTB InvesTeamBerlin Immobilien GmbH,0.57,0.0,589.0,4.496,4 ,Große Altbauwohnung als Anlage im grünen Pankow,https://www.immobilienscout24.de/expose/109792204,13.4072564,52.5718295,Wolfshagener Str.,60.0, Pankow (Ortsteil), Berlin,1905.0, Etagenwohnung ,"13187 Berlin, Pankow (Ortsteil)",,,1.0
18,143,"Wolfshagener Str. 60, Pankow (Ortsteil), Berlin",106.47,Herr André Reiland,arak immobilien consulting,0.57,0.0,479.0,4.499,3 ,"NUR 5,95% PROVISION! Schöne Altbauwohnung im 3.OG ,Vorderhaus, in unmittelbarer Nähe zum Schlosspark",https://www.immobilienscout24.de/expose/112774930,13.4072564,52.5718295,Wolfshagener Str.,60.0, Pankow (Ortsteil), Berlin,1905.0, Etagenwohnung ,"13187 Berlin, Pankow (Ortsteil)",1.0,,1.0
19,197,"Pankow (Ortsteil), Berlin",146.19,Frau Josipa Maric,FAMOZA Immobilien,0.58,1.0,799.0,5.465,5 ,"NEUMaisonettewohnung mit 5 Zimmern, Terrasse und Balkon im schönen Florakiez",https://www.immobilienscout24.de/expose/123078208,13.4030903,52.5660169,,,Pankow (Ortsteil), Berlin,1910.0, Maisonette ,"13187 Berlin, Pankow (Ortsteil)",2.0,,0.0
20,144,"Wolfshagener Straße 60, Pankow (Ortsteil), Berlin",106.47,Herr Olaf Kopp,Kopp ImmobilienService,0.58,0.0,479.0,4.499,3 ,vermieteter Stuckaltbau mit Loggia,https://www.immobilienscout24.de/expose/111084220,13.4072564,52.5718295,Wolfshagener Straße,60.0, Pankow (Ortsteil), Berlin,1905.0, Etagenwohnung ,"13187 Berlin / Pankow, Pankow (Ortsteil)",1.0,,1.0
37,211,"Ossietzkystr. 9, Pankow (Ortsteil), Berlin",186.1,Herr Kooperation mit Johannes Rudert Immobilien,Rüdiger Wilkanowski Immobilien,0.59,0.0,939.0,5.046,6 ,"Nur 3,48 % Provision - Nahe Schlosspark Pankow - 6 Zimmer vermietet im saniertem Gründerzeit-Altbau",https://www.immobilienscout24.de/expose/116673395,13.4082873,52.5717877,Ossietzkystr.,9, Pankow (Ortsteil), Berlin,1905.0, Etagenwohnung ,"13187 Berlin, Pankow (Ortsteil)",2.0,,1.0
36,215,"Ossietzkystr. 9.c, Pankow (Ortsteil), Berlin",186.1,Frau Britta C. Gruttmann,Gruttmann Immobilien GmbH,0.59,1.0,972.523,5.226,6 ,NEUPROVISIONSFREI - GROSSZÜGIGER SCHNITT & GUTE LAGE  - ZUR ZEIT VERMIETET,https://www.immobilienscout24.de/expose/123257533,13.4081469,52.572634,Ossietzkystr.,9.c, Pankow (Ortsteil), Berlin,1905.0, Etagenwohnung ,"13187 Berlin, Pankow (Ortsteil)",2.0,,1.0
35,207,"Ossietzkystr. 9d, Pankow (Ortsteil), Berlin",186.1,Frau Britta C. Gruttmann,Gruttmann Immobilien GmbH,0.59,1.0,939.0,5.046,6 ,"NEUNUR 3,57% PROVISION - GROSSZÜGIGER SCHNITT & GUTE LAGE - ZUR ZEIT VERMIETET",https://www.immobilienscout24.de/expose/123460466,13.4081469,52.572634,Ossietzkystr.,9d, Pankow (Ortsteil), Berlin,1905.0, Etagenwohnung ,"13187 Berlin, Pankow (Ortsteil)",2.0,,1.0
34,214,"Ossietzkystraße 9, Pankow (Ortsteil), Berlin",186.0,Frau Sarah Tabatt,Home Estate 360 GmbH,0.59,0.0,964.0,5.183,6 ,Freiraum für Familien mit Aufzug und Loggia nahe Sommerbad Pankow - PROVISIONSFREI,https://www.immobilienscout24.de/expose/121830031,13.4082873,52.5717877,Ossietzkystraße,9, Pankow (Ortsteil), Berlin,1905.0, Etagenwohnung ,"13187 Berlin, Pankow (Ortsteil)",1.0,,1.0
33,209,"Ossietzkystraße 09, Pankow (Ortsteil), Berlin",186.1,Herr André Reiland,arak immobilien consulting,0.59,0.0,939.0,5.046,6 ,"NUR 5,95% PROVISION! 3 monatige Künd. frist - Wohnung am Schlosspark zum Verwirklichen Ihrer Träume",https://www.immobilienscout24.de/expose/116702039,13.4081469,52.572634,Ossietzkystraße,09, Pankow (Ortsteil), Berlin,1905.0, Etagenwohnung ,"13187 Berlin, Pankow (Ortsteil)",2.0,,1.0
32,208,"Ossietzkystraße 9, Pankow (Ortsteil), Berlin",186.09,Herr Olaf Kopp,Kopp ImmobilienService,0.59,1.0,939.0,5.046,6 ,NEUAltbauwohnung im 1. Obergeschoss,https://www.immobilienscout24.de/expose/123377289,13.4082873,52.5717877,Ossietzkystraße,9, Pankow (Ortsteil), Berlin,1905.0, Etagenwohnung ,"13187 Berlin / Pankow, Pankow (Ortsteil)",1.0,,1.0
31,210,"Ossietzkystraße 9, Pankow (Ortsteil), Berlin",186.1,Stefan Lepiorz,Bamboola GmbH,0.59,0.0,939.0,5.046,6 ,Große Altbauwohnung in guter Pankower Kiezlage - 3-monatige Eigenbedarfskündigungsfrist,https://www.immobilienscout24.de/expose/116673491,13.4082873,52.5717877,Ossietzkystraße,9, Pankow (Ortsteil), Berlin,1905.0, Etagenwohnung ,"13187 Berlin, Pankow (Ortsteil)",,,1.0
30,206,"Ossietzkystraße 9, Pankow (Ortsteil), Berlin",200.18,Frau Marthe Wiesner,ITTB InvesTeamBerlin Immobilien GmbH,0.59,0.0,899.0,4.4910000000000005,6 ,6 - Zimmer Altbauwohnung als Anlage im grünen Pankow,https://www.immobilienscout24.de/expose/110968499,13.4082873,52.5717877,Ossietzkystraße,9, Pankow (Ortsteil), Berlin,1905.0, Etagenwohnung ,"13187 Berlin, Pankow (Ortsteil)",,,1.0
27,199,"Ossietzkystraße 9, Pankow (Ortsteil), Berlin",178.0,Stefan Lepiorz,Bamboola GmbH,0.59,0.0,799.0,4.489,5 ,"Attraktive Altbauwohnungen in Pankow nahe Schlosspark (ab EUR 799.000,-)",https://www.immobilienscout24.de/expose/116795997,13.4082873,52.5717877,Ossietzkystraße,9, Pankow (Ortsteil), Berlin,1905.0, Etagenwohnung ,"13187 Berlin, Pankow (Ortsteil)",,,1.0
28,201,"Ossietzkystr. 9, Pankow (Ortsteil), Berlin",178.0,Frau Sainab Fuhr,Home Estate 360 GmbH,0.59,0.0,824.0,4.629,5 ,Prächtiges Anlageobjekt nahe S-Bhf. Pankow – Provisionsfrei,https://www.immobilienscout24.de/expose/118905108,13.4082873,52.5717877,Ossietzkystr.,9, Pankow (Ortsteil), Berlin,1905.0, Etagenwohnung ,"13187 Berlin, Pankow (Ortsteil)",1.0,,1.0
26,198,"Ossietzkystr. 9b, Pankow (Ortsteil), Berlin",178.0,Frau Britta C. Gruttmann,Gruttmann Immobilien GmbH,0.59,0.0,799.0,4.489,5 ,IN PANKOW - BESTLAGE NÄHE RATHAUS  - ZUR ZEIT VERMIETET,https://www.immobilienscout24.de/expose/122522401,13.4063417,52.5762762,Ossietzkystr.,9b, Pankow (Ortsteil), Berlin,1905.0, Etagenwohnung ,"13187 Berlin, Pankow, Pankow (Ortsteil)",1.0,,1.0
25,196,"Ossietzkystr. 9c, Pankow (Ortsteil), Berlin",178.0,Frau Britta C. Gruttmann,Gruttmann Immobilien GmbH,0.59,1.0,799.0,4.489,5 ,NEUIN PANKOW - BESTLAGE NÄHE RATHAUS  - ZUR ZEIT VERMIETET,https://www.immobilienscout24.de/expose/123312546,13.4081469,52.572634,Ossietzkystr.,9c, Pankow (Ortsteil), Berlin,1905.0, Etagenwohnung ,"13187 Berlin, Pankow, Pankow (Ortsteil)",1.0,,1.0
24,193,"Ossietzkystraße 9, Pankow (Ortsteil), Berlin",155.0,Frau Marthe Wiesner,ITTB InvesTeamBerlin Immobilien GmbH,0.59,0.0,699.0,4.51,4 ,Große Altbauwohnung als Anlage im grünen Pankow!,https://www.immobilienscout24.de/expose/109774088,13.4081469,52.572634,Ossietzkystraße,9.0, Pankow (Ortsteil), Berlin,1905.0, Etagenwohnung ,"13187 Berlin, Pankow (Ortsteil)",,,1.0
23,189,"Ossietskystr. 9, Pankow (Ortsteil), Berlin",153.35,Herr René Junkuhn,Maksim Immobiliengesellschaft mbH,0.59,0.0,689.0,4.493,5 ,"Vermietete, helle 5-Zimmer-Wohnung im Herzen von Pankow",https://www.immobilienscout24.de/expose/110966009,0.0,0.0,Ossietskystr.,9.0, Pankow (Ortsteil), Berlin,1905.0, Etagenwohnung ,"13187 Berlin, Pankow (Ortsteil)",1.0,,1.0
22,188,"Ossietzkystraße 9, Pankow (Ortsteil), Berlin",153.35,Herr Olaf Kopp,Kopp ImmobilienService,0.59,0.0,689.0,4.493,5 ,vermietete Stuckaltbauwohnung mit Loggia,https://www.immobilienscout24.de/expose/111083466,13.4081469,52.572634,Ossietzkystraße,9.0, Pankow (Ortsteil), Berlin,1905.0, Etagenwohnung ,"13187 Berlin / Pankow, Pankow (Ortsteil)",1.0,,1.0
21,171,"Pankow (Ortsteil), Berlin",106.41,Herr Hans Dester,Immorat Immobilien Consulting GmbH,0.59,1.0,625.0,5.874,3 ,"NEUFlorakiez – modernisierte 3 Zimmer Altbauwohnung mit Balkon, ruhig und sonnig",https://www.immobilienscout24.de/expose/123504492,13.4030903,52.5660169,,,Pankow (Ortsteil), Berlin,1920.0, Etagenwohnung ,"13187 Berlin, Pankow (Ortsteil)",1.0,,0.0
29,205,"Ossietzkystr. 9-, Pankow (Ortsteil), Berlin",200.18,Frau Britta C. Gruttmann,Gruttmann Immobilien GmbH,0.59,1.0,899.0,4.4910000000000005,6 ,NEUGROSSZÜGIG GESCHNITTENE WOHNUNG - BESTLAGE NÄHE RATHAUS  - ZUR ZEIT VERMIETET,https://www.immobilienscout24.de/expose/123063261,13.4082873,52.5717877,Ossietzkystr.,9-, Pankow (Ortsteil), Berlin,1905.0, Etagenwohnung ,"13187 Berlin, Pankow (Ortsteil)",1.0,,1.0
44,186,"Pankow (Ortsteil), Berlin",104.0,Herr Marcus Korn,ALLGEMEINE IMMOBILIEN-BÖRSE GMBH,0.62,0.0,670.0,6.442,4 ,Exklusive 4-Zi.-Architekten-Wohnung mit hochwertiger Gesamtausstattung - vis a vis vom Park,https://www.immobilienscout24.de/expose/118758873,13.4030903,52.5660169,,,Pankow (Ortsteil), Berlin,2019.0, Etagenwohnung ,"13187 Berlin, Pankow (Ortsteil)",1.0,,0.0
43,126,"Pankow (Ortsteil), Berlin",56.0,Herr Marcus Korn,ALLGEMEINE IMMOBILIEN-BÖRSE GMBH,0.62,0.0,395.0,7.0539999999999985,2 ,EXKLUSIVE ARCHITEKEN-WOHNUNG im DESIGNER-NEUBAU mit Weitblick - am Schloßpark !,https://www.immobilienscout24.de/expose/118003418,13.4030903,52.5660169,,,Pankow (Ortsteil), Berlin,2019.0, Etagenwohnung ,"13187 Berlin, Pankow (Ortsteil)",,,0.0
41,212,"Pankow (Ortsteil), Berlin",138.0,Herr Marcus Korn,ALLGEMEINE IMMOBILIEN-BÖRSE GMBH,0.62,0.0,950.0,6.884,3 ,EXKLUSIVE ROOFTOP-MAISONETTE mit 5 Terrassen im DESIGNER-NEUBAU-vis a vis vom Schloßpark!,https://www.immobilienscout24.de/expose/121539864,13.4030903,52.5660169,,,Pankow (Ortsteil), Berlin,2019.0, Etagenwohnung ,"13187 Berlin, Pankow (Ortsteil)",,,0.0
42,192,"Pankow (Ortsteil), Berlin",104.0,Herr Marcus Korn,ALLGEMEINE IMMOBILIEN-BÖRSE GMBH,0.62,0.0,690.0,6.635,4 ,EXKLUSIVE 4-ZI.-ARCHITEKTEN-WOHNUNG -mit Weitblick- in idyllischer Lage- dicht Schlosspark!,https://www.immobilienscout24.de/expose/117246174,13.4030903,52.5660169,,,Pankow (Ortsteil), Berlin,2019.0, Etagenwohnung ,"13187 Berlin, Pankow (Ortsteil)",,,0.0
39,120,"Pankow (Ortsteil), Berlin",56.0,Herr Marcus Korn,ALLGEMEINE IMMOBILIEN-BÖRSE GMBH,0.62,0.0,380.0,6.7860000000000005,2 ,EXKLUSIVE ARCHITEKTEN-WOHNUNG im DESIGNER-NEUBAU - vis a vis vom Wasser und vom Park!,https://www.immobilienscout24.de/expose/121880317,13.4030903,52.5660169,,,Pankow (Ortsteil), Berlin,2019.0, Etagenwohnung ,"13187 Berlin, Pankow (Ortsteil)",1.0,,0.0
38,191,"Pankow (Ortsteil), Berlin",100.0,Herr Marcus Korn,ALLGEMEINE IMMOBILIEN-BÖRSE GMBH,0.62,0.0,690.0,6.9,3 ,UNIKAT - EXKLUSIVES ARCHITEKTEN-STADTHAUS - im DESIGNER-HAUS- dicht Schloßpark!,https://www.immobilienscout24.de/expose/117758603,13.4030903,52.5660169,,,Pankow (Ortsteil), Berlin,2019.0, Erdgeschosswohnung ,"13187 Berlin, Pankow (Ortsteil)",1.0,,0.0
40,149,"Pankow (Ortsteil), Berlin",81.0,Herr Marcus Korn,ALLGEMEINE IMMOBILIEN-BÖRSE GMBH,0.62,0.0,495.0,6.1110000000000015,3 ,ERSTKLASSIGE 3-ZI.-ARCHITEKTEN-WOHNUNG mit zwei Privatgärten- vis a vis vom Park!,https://www.immobilienscout24.de/expose/121273001,13.4030903,52.5660169,,,Pankow (Ortsteil), Berlin,2019.0, Etagenwohnung ,"13187 Berlin, Pankow (Ortsteil)",,,0.0
45,166,"Heynstraße 23, WE 32, Pankow (Ortsteil), Berlin",102.31,Frau Heidi Ring,Nymphenburger Beteiligungs AG,0.7,1.0,575.0,5.62,3 ,NEUSchöne DG-Wohnung im Jugendstilgebäude in Pankow!,https://www.immobilienscout24.de/expose/122980064,0.0,0.0,0.0,0.0,0.0,0.0,1902.0, Dachgeschoss ,"13187 Berlin, Pankow (Ortsteil)",1.0, zuletzt 1998 ,1.0
46,21,"Florastraße 63, Pankow (Ortsteil), Berlin",49.02,Wolfram Kohly.,Vonovia SE-Selbstständiger Vertriebspartner,0.71,1.0,173.0,3.529,2 ,NEUVermietete Eigentumswohnung im Flora-Kiez,https://www.immobilienscout24.de/expose/123111877,13.4084483,52.5661635,Florastraße,63, Pankow (Ortsteil), Berlin,1925.0, Etagenwohnung ,"13187 Berlin, Pankow (Ortsteil)",,,1.0
47,183,"Kavalierstraße 19 B, Pankow (Ortsteil), Berlin",148.38,Herr Olaf Kopp,Kopp ImmobilienService,0.72,0.0,659.0,4.441,5 ,"Stuckaltbau mit Balkon, Loggia, vermietet",https://www.immobilienscout24.de/expose/115006764,13.4117638,52.5715091,Kavalierstraße 19,B, Pankow (Ortsteil), Berlin,1906.0, Etagenwohnung ,"13187 Berlin / Pankow, Pankow (Ortsteil)",2.0,,1.0
48,177,"Pankow (Ortsteil), Berlin",145.0,Herr Michael Dischreit,Coesfeldt GmbH,0.72,0.0,649.0,4.476,5 ,5-Zimmer-Wohnung in Pankower Spitzenlage Nähe Majakowskiring (vermietet) - Kapitalanlage -,https://www.immobilienscout24.de/expose/113689543,13.4030903,52.5660169,,,Pankow (Ortsteil), Berlin,1906.0, Etagenwohnung ,"13187 Berlin, Pankow (Ortsteil)",,,0.0
49,155,"Kavalierstraße 19 C, Pankow (Ortsteil), Berlin",101.75,Herr Olaf Kopp,Kopp ImmobilienService,0.73,0.0,499.0,4.904,4 ,"Wintergarten, Garten, vermietete Altbauwohnung",https://www.immobilienscout24.de/expose/114977642,13.4117638,52.5715091,Kavalierstraße 19,C, Pankow (Ortsteil), Berlin,1906.0, Hochparterre ,"13187 Berlin / Pankow, Pankow (Ortsteil)",1.0,,1.0
56,181,"Kavalierstr. 19B, Pankow (Ortsteil), Berlin",148.37,Herr Rüdiger Wilkanowski,Rüdiger Wilkanowski Immobilien,0.76,0.0,659.0,4.442,5 ,"Nur 3,48 % Provision - Vermietete 5 Zimmer-Altbauwohnung mit 2 Balkonen und 1,9% Rendite",https://www.immobilienscout24.de/expose/122176720,13.4096253,52.5735316,Kavalierstr.,19B, Pankow (Ortsteil), Berlin,1906.0, Etagenwohnung ,"13187 Berlin, Pankow (Ortsteil)",1.0,,1.0
59,184,"Kavalierstraße 19 B, Pankow (Ortsteil), Berlin",148.47,Herr Olaf Kopp,Kopp ImmobilienService,0.76,0.0,659.0,4.439,5 ,"ca. 2,1 % Rendite - vermietete Altbauwohnung nahe dem Schlosspark",https://www.immobilienscout24.de/expose/114398286,13.4117638,52.5715091,Kavalierstraße 19,B, Pankow (Ortsteil), Berlin,1906.0, Etagenwohnung ,"13187 Berlin / Pankow, Pankow (Ortsteil)",1.0,,1.0
58,146,"Kavalierstr. 19B, Pankow (Ortsteil), Berlin",98.0,Herr Kooperation mit Johannes Rudert Immobilien,Rüdiger Wilkanowski Immobilien,0.76,0.0,489.0,4.99,3 ,"Nur 3,48 % Provision - Schön vermietet als Anlage mit 3 Zimmern, Balkon und 2,7% Rendite",https://www.immobilienscout24.de/expose/117889305,13.4096253,52.5735316,Kavalierstr.,19B, Pankow (Ortsteil), Berlin,1906.0, Etagenwohnung ,"13187 Berlin, Pankow (Ortsteil)",1.0,,1.0
57,178,"Kavalierstraße 19B, Pankow (Ortsteil), Berlin",145.0,Stefan Lepiorz,Bamboola GmbH,0.76,0.0,649.0,4.476,5 ,Vermietete 5-Zimmerwohnung in guter Lage,https://www.immobilienscout24.de/expose/113609922,13.4096253,52.5735316,Kavalierstraße,19B, Pankow (Ortsteil), Berlin,1906.0, Etagenwohnung ,"13187 Berlin, Pankow (Ortsteil)",,,1.0
55,182,"Kavalierstraße 19b, Pankow (Ortsteil), Berlin",148.38,Herr André Reiland,arak immobilien consulting,0.76,0.0,659.0,4.441,5 ,"NUR 5,95% PROVISION! Sehr Schöne Altbauwohnung nahe dem Schlosspark in bester Lage",https://www.immobilienscout24.de/expose/115492680,13.4096253,52.5735316,Kavalierstraße,19b, Pankow (Ortsteil), Berlin,1926.0, Etagenwohnung ,"13187 Berlin, Pankow (Ortsteil)",2.0, zuletzt 2013 ,1.0
50,176,"Kavalierstraße 19b, Pankow (Ortsteil), Berlin",145.0,Herr André Reiland,arak immobilien consulting,0.76,0.0,649.0,4.476,5 ,"NUR 5,95% PROVISION! Schöne Altbauwohnung Souterrain nahe dem Schlosspark in bester Lage",https://www.immobilienscout24.de/expose/115478955,13.4096253,52.5735316,Kavalierstraße,19b, Pankow (Ortsteil), Berlin,1926.0, Etagenwohnung ,"13187 Berlin, Pankow (Ortsteil)",2.0, zuletzt 2013 ,1.0
53,173,"Kavalierstraße 19b, Pankow (Ortsteil), Berlin",141.0,Herr André Reiland,arak immobilien consulting,0.76,0.0,639.0,4.532,5 ,"NUR 5,95% PROVISION! Schöne Altbauwohnung Souterrain nahe dem Schlosspark in bester Lage",https://www.immobilienscout24.de/expose/115478113,13.4096253,52.5735316,Kavalierstraße,19b, Pankow (Ortsteil), Berlin,1926.0, Etagenwohnung ,"13187 Berlin, Pankow (Ortsteil)",2.0, zuletzt 2013 ,1.0
52,147,"Kavalierstraße 19B, Pankow (Ortsteil), Berlin",98.0,Stefan Lepiorz,Bamboola GmbH,0.76,0.0,489.0,4.99,3 ,Gute Kapitalanlage in sehr gepflegtem Altbau,https://www.immobilienscout24.de/expose/113722763,13.4096253,52.5735316,Kavalierstraße,19B, Pankow (Ortsteil), Berlin,1906.0, Etagenwohnung ,"13187 Berlin, Pankow (Ortsteil)",,,1.0
